Year,Month,Day,Time,Latitude,Longitude,Depth,mb,MS,Region,CMT Name,CMT Time,T Err,CMT Lat,Lat Err,CMT Lon,Lon Err,CMT Depth,Depth Err,Exponent,Mrr,Mrr Err,Mtt,Mtt Err,Mpp,Mpp Err,Mrt,Mrt Err,Mrp,Mrp Err,Mtp,Mtp Err,Eigenvalue 1,Plunge 1,Azimuth 1,Eigenvalue 2,Plunge 2,Azimuth 2,Eigenvalue 3,Plunge 3,Azimuth 3,Moment,Strike 1,Dip 1,Rake 1,Strike 2,Dip 2,Rake 2
"2018","3","8",08:49:46.2,-16.76,35.43,17,0,5.5,MALAWI,C201803080849A,2,0.1,-16.71,0.01,35.42,0.01,22.7,0.3,17,-3.02,0.039,1.26,0.027,1.76,0.03,0.295,0.047,0.611,0.048,-1.42,0.02,2.965,"3","231",0.187,"11","321","-3.152","79","127",3.058e+17,"309","43","-106","151","49","-76"
"2018","3","8",09:52:04.4,-16.83,35.49,10,0,4.9,MALAWI,C201803080952A,3,0.3,-16.54,0.02,35.43,0.02,29.3,0.8,16,-3.94,0.249,-0.563,0.178,4.5,0.191,1.62,0.228,-0.523,0.222,-2.15,0.126,5.411,"7","69",-0.81,"22","336","-4.604","67","174",5.007e+16,"182","43","-57","320","55","-117"
"2018","3","24",10:27:32.2,13.4,40.01,10,0,5.2,ETHIOPIA,C201803241027A,-0.9,0.1,13.51,0.01,39.9,0.01,12,0,17,-0.632,0.013,-0.162,0.011,0.794,0.011,-0.154,0.04,-0.247,0.031,0.119,0.01,0.856,"10","98",-0.149,"12","190","-0.706","74","330",7.81e+16,"173","37","-111","19","56","-75"
"2018","3","27",11:39:27.0,-3.1,87.06,10,0,4.9,SOUTHINDIANOCEAN,C201803271139A,0.8,0.3,-3.13,0.02,87.03,0.02,25.9,1.2,16,0.233,0.113,-1.68,0.093,1.44,0.101,-0.733,0.183,0.186,0.189,-2.06,0.083,2.571,"12","242",0.236,"74","105","-2.814","11","335",2.692e+16,"19","74","1","288","89","164"
"2018","4","27",00:27:47.1,79.4,123.82,10,0,4.6,EASTOFSEVERNAYAZEMLYA,C201804270027A,0.6,0.2,79.6,0.02,124.07,0.07,12,0,16,-2.3,0.046,0.325,0.046,1.97,0.045,0.189,0.207,0.602,0.162,-0.574,0.041,2.211,"7","254",0.194,"8","345","-2.410","80","124",2.31e+16,"335","39","-102","171","52","-80"
"2018","5","18",20:36:46.1,-4.15,133.49,10,0,4.6,"IRIANJAYAREGION,INDON",C201805182036A,1.9,0.4,-4.06,0.02,133.5,0.03,17.3,2.1,16,-0.328,0.119,-0.465,0.084,0.792,0.102,-0.592,0.25,-0.044,0.21,1.42,0.072,1.78,"10","125",-0.207,"66","238","-1.574","21","31",1.677e+16,"169","68","-172","76","82","-23"
"2018","6","14",15:04:52.9,64.7,-17.56,10,0,4.7,ICELAND,C201806141504A,2,0.2,64.56,0.03,-17.07,0.06,12,0,16,1.9,0.049,-1.1,0.054,-0.794,0.051,0.207,0.263,1.63,0.273,0.339,0.045,2.697,"64","282",-1.038,"14","161","-1.652","22","66",2.174e+16,"132","26","58","347","68","105"
"2018","6","24",19:14:25.2,-5.26,68.63,10,0,5,CHAGOSARCHIPELAGOREGIO,C201806241914A,3.2,0.2,-5.27,0.02,68.61,0.02,12.1,1,17,-0.66,0.038,0.37,0.027,0.289,0.025,0.525,0.092,-0.015,0.068,-0.309,0.018,0.769,"17","33",0.12,"17","298","-0.890","66","167",8.3e+16,"147","31","-57","290","64","-108"
"2018","7","23",02:40:24.6,37.53,29.91,10,0,4.9,TURKEY,C201807230240A,3.6,0.2,37.45,0.02,29.83,0.02,17.7,0.6,16,-3.28,0.128,0.732,0.076,2.55,0.085,0.582,0.227,0.434,0.182,0.497,0.051,2.731,"5","286",0.656,"6","16","-3.385","82","155",3.058e+16,"8","40","-100","201","51","-82"
"2018","7","30",07:46:43.4,-9.71,150.83,10,0,5.5,"EASTERNNEWGUINEAREG.,",C201807300746A,3,0.1,-9.76,0.01,150.81,0.01,12,0,17,-1,0.021,1.47,0.018,-0.468,0.02,-0.565,0.049,0.039,0.057,0.947,0.016,1.944,"10","159",-0.699,"32","255","-1.243","57","53",1.594e+17,"216","45","-138","94","62","-54"
"2018","8","12",17:44:26.3,24.3,102.91,10,0,5,"YUNNAN,CHINA",C201808121744A,0.3,0.4,24.22,0.03,102.82,0.02,18.3,2.5,16,0.075,0.385,-3.56,0.277,3.49,0.267,2.67,0.845,-1.37,0.715,-4.13,0.292,6.33,"22","62",-0.255,"61","286","-6.070","18","159",6.2e+16,"201","61","3","110","88","151"
"2018","8","13",13:54:30.5,16,39.81,10,0,4.7,ETHIOPIA,C201808131354A,-0.8,0.4,16.2,0.04,39.48,0.02,22.1,1.3,16,-2.16,0.194,0.225,0.096,1.94,0.119,0.683,0.144,1.02,0.136,0.167,0.059,2.233,"14","280",0.315,"10","12","-2.543","72","137",2.388e+16,"355","32","-110","198","60","-78"
"2018","8","13",19:50:38.2,24.19,102.87,10,0,4.9,"YUNNAN,CHINA",C201808131950A,0.8,0.3,24.18,0.02,102.82,0.01,14.8,1.9,16,0.232,0.096,-2.18,0.087,1.95,0.082,0.404,0.183,-0.636,0.199,-1.79,0.093,2.828,"16","69",0.03,"74","260","-2.856","3","160",2.842e+16,"206","77","9","113","81","167"
"2018","8","27",20:09:22.0,-61.79,-58.05,49,0,5.6,SOUTHSHETLANDISLANDS,C201808272009A,3.6,0.1,-61.83,0.01,-58.41,0.02,53.4,0.6,17,1.86,0.032,-2.07,0.028,0.217,0.033,-0.684,0.029,-1.26,0.035,1.75,0.026,2.987,"52","118",0.037,"38","298","-3.017","0","28",3.002e+17,"150","56","138","267","56","42"
"2018","11","8",18:06:24.0,68,-18,10,0,4.9,ICELANDREGION,C201811081806A,1.2,0.3,68.34,0.05,-18.25,0.07,12,0,16,-0.888,0.05,-0.007,0.063,0.896,0.039,0.402,0.254,-0.242,0.202,0.19,0.04,0.949,"5","99",0.139,"23","7","-1.088","67","202",1.019e+16,"212","44","-57","349","54","-118"
"2018","11","25",07:34:35.5,-7.12,68.86,10,0,4.7,CHAGOSARCHIPELAGOREGIO,C201811250734A,-0.6,0.3,-7.52,0.02,68.16,0.02,18,1.7,16,0.028,0.142,-2.77,0.126,2.74,0.129,-0.792,0.301,-0.624,0.283,-0.167,0.117,2.877,"12","90",0.118,"70","217","-2.997","15","357",2.937e+16,"134","70","-178","43","88","-20"
"2018","12","22",07:37:12.0,-5.5,68.5,10,0,4.8,CHAGOSARCHIPELAGOREGIO,C201812220737A,2.9,0.4,-4.98,0.04,68.53,0.05,21.8,1.2,16,-2.21,0.189,1.17,0.116,1.04,0.122,0.848,0.213,-0.029,0.235,-0.557,0.067,1.779,"10","37",0.635,"9","306","-2.414","76","173",2.097e+16,"139","36","-74","299","56","-101"
"2018","12","28",01:16:36.8,64.64,-17.72,10,0,4.7,ICELAND,C201812280116A,0.3,0.3,64.58,0.03,-17.14,0.07,14.7,1.2,16,1.55,0.113,-0.837,0.078,-0.709,0.067,0.218,0.182,0.812,0.174,0.1,0.044,1.833,"71","286",-0.852,"9","169","-0.977","16","76",1.405e+16,"153","30","72","354","62","100"
"2019","1","5",18:13:45.2,3.09,31.4,10,0,4.8,UGANDA,C201901051813A,1.9,0.4,3.01,0.03,31.21,0.03,22.2,1.3,16,-1.64,0.136,0.134,0.078,1.5,0.095,-0.263,0.128,0.92,0.143,0.801,0.054,2.02,"12","291",-0.029,"18","198","-1.997","68","53",2.009e+16,"44","37","-59","186","59","-111"
"2019","1","17",03:34:60.0,-4.46,134.03,10,0,4.7,"IRIANJAYAREGION,INDON",C201901170334A,0,0.3,-4.34,0.02,134.25,0.02,12,0,16,-1.6,0.131,-0.288,0.102,1.89,0.139,-0.6,0.331,-1.06,0.333,2.37,0.09,3.689,"13","123",-1.769,"30","25","-1.918","57","233",2.803e+16,"245","41","-41","9","64","-123"
"2019","2","19",17:55:17.8,-5.47,68.71,10,0,4.5,CHAGOSARCHIPELAGOREGIO,C201902191755A,3.3,0.2,-5.56,0.01,68.53,0.01,14.8,1.2,16,-0.363,0.089,-3.6,0.085,3.97,0.098,-0.718,0.17,0.026,0.149,-0.914,0.07,4.082,"1","263",-0.221,"78","166","-3.853","12","353",3.967e+16,"38","81","-7","129","83","-171"
"2019","2","23",17:40:33.6,-9.81,149.93,10,0,5.1,"EASTERNNEWGUINEAREG.,",C201902231740A,2.4,0.1,-9.84,0.01,150.1,0.01,12.1,0.6,16,-4.79,0.155,5.11,0.107,-0.328,0.099,1.33,0.247,-0.222,0.311,-2.17,0.077,6.033,"7","19",-1.074,"3","289","-4.967","82","173",5.5e+16,"113","38","-85","286","52","-94"
"2019","2","28",07:43:11.9,67.95,-18.94,10,0,4.4,ICELANDREGION,C201902280743A,1.7,0.3,68.08,0.06,-18.44,0.07,13.1,1.7,16,-1.07,0.112,0.143,0.073,0.927,0.075,0.153,0.296,0.129,0.183,0.147,0.043,0.965,"4","281",0.13,"6","11","-1.095","83","155",1.03e+16,"5","41","-99","196","50","-82"
"2019","3","2",12:27:56.3,-9.78,150.05,10,0,4.8,"EASTERNNEWGUINEAREG.,",C201903021227A,1,0.4,-9.82,0.02,150.3,0.04,19.3,1.4,16,-1.72,0.166,1.46,0.101,0.269,0.089,0.248,0.165,-1.05,0.236,-0.308,0.063,1.624,"10","21",0.56,"21","114","-2.175","67","266",1.899e+16,"87","39","-124","308","58","-66"
"2019","3","4",17:22:51.7,38.28,-108.91,0.8,0,4.5,COLORADO,C201903041722A,3.6,0.3,38.32,0.02,-108.88,0.03,19.9,1.9,16,0.19,0.079,0.79,0.061,-0.98,0.074,0.217,0.123,0.161,0.119,-0.901,0.058,1.187,"8","22",0.205,"78","249","-1.392","8","113",1.29e+16,"158","78","0","248","90","-168"
"2019","3","20",06:34:27.8,37.41,29.53,8,0,5.7,TURKEY,C201903200634A,1.2,0.1,37.37,0.01,29.38,0.01,12,0,17,-4.37,0.03,1.96,0.032,2.41,0.03,-0.374,0.091,0.163,0.09,-1.46,0.026,3.679,"3","229",0.714,"2","139","-4.393","87","12",4.036e+17,"321","42","-87","137","48","-93"
"2019","3","21",09:15:40.3,-7.91,32.11,22,0,5.5,TANZANIA,C201903210915A,2.3,0.1,-7.92,0.01,32.14,0.01,27.2,0.6,17,-0.785,0.033,-1.88,0.027,2.66,0.032,-2.19,0.089,0.176,0.067,-0.495,0.026,2.779,"9","260",0.819,"51","158","-3.603","38","357",3.191e+17,"31","57","-23","134","71","-145"
"2019","3","31",11:30:17.8,37.51,29.37,10,0,5.1,TURKEY,C201903311130A,1.1,0.2,37.38,0.02,29.36,0.01,12.8,0.5,16,-4.89,0.138,0.567,0.089,4.33,0.095,0.022,0.269,-2.83,0.246,0.693,0.071,5.223,"15","98",0.48,"4","7","-5.696","74","263",5.46e+16,"194","30","-82","5","61","-95"
"2019","4","17",08:21:55.2,-9.44,150.99,10,0,5,"EASTERNNEWGUINEAREG.,",C201904170821A,2.5,0.2,-9.5,0.01,151.09,0.01,12,0,16,-3.31,0.107,5.4,0.076,-2.08,0.098,-0.267,0.232,-3.28,0.339,0.11,0.084,5.415,"2","178",0.629,"40","86","-6.034","50","271",5.724e+16,"302","55","-39","56","59","-138"
"2019","4","17",15:15:38.2,-9.41,150.9,10,0,4.9,"EASTERNNEWGUINEAREG.,",C201904171515A,2.1,0.2,-9.51,0.01,151.1,0.02,12,0,16,-4.02,0.093,4.89,0.071,-0.87,0.083,0.439,0.227,-2.38,0.346,0.643,0.073,4.965,"1","354",0.381,"29","85","-5.346","61","262",5.155e+16,"58","51","-128","289","53","-53"
"2019","4","17",21:15:29.9,-9.53,150.93,18.3,0,4.9,"EASTERNNEWGUINEAREG.,",C201904172115A,0.4,0.3,-9.52,0.02,151.08,0.04,12,0,16,-1.8,0.062,1.76,0.052,0.036,0.055,0.123,0.209,-0.99,0.324,0.194,0.053,1.782,"0","354",0.455,"24","84","-2.241","66","263",2.011e+16,"62","49","-122","286","50","-58"
"2019","4","17",23:07:31.6,-9.62,151.03,10,0,4.9,D'ENTRECASTEAUXISLANDS,C201904172307A,3.3,0.4,-9.47,0.03,151.04,0.05,12.5,1.7,16,-1.62,0.163,1.29,0.107,0.328,0.083,0.494,0.267,-0.801,0.367,0.304,0.067,1.405,"6","349",0.598,"21","81","-2.005","68","243",1.705e+16,"56","43","-122","277","55","-63"
"2019","4","17",23:26:36.8,-9.56,150.87,8.5,0,5.1,"EASTERNNEWGUINEAREG.,",C201904172326A,1.4,0.1,-9.52,0.01,151.06,0.01,12,0,16,-5.83,0.095,6.32,0.079,-0.489,0.084,-0.094,0.253,-2.39,0.37,0.899,0.082,6.451,"2","172",0.298,"21","81","-6.747","69","267",6.599e+16,"282","47","-61","63","51","-118"
"2019","5","7",20:25:22.0,3.8,92.67,10,0,4.4,OFFWCOASTOFNORTHERN,C201905072025A,4,0.5,3.8,0.02,92.5,0.03,12,2.6,16,-0.023,0.065,-0.429,0.055,0.452,0.065,-0.237,0.204,-0.42,0.213,-1.18,0.071,1.306,"9","57",0.082,"70","174","-1.388","18","324",1.347e+16,"101","71","-174","9","84","-20"
"2019","5","13",00:43:33.4,79.41,123.91,10,0,5.4,EASTOFSEVERNAYAZEMLYA,C201905130043A,0.9,0.1,79.42,0.01,124.08,0.03,12,0,17,-1.21,0.012,0.102,0.011,1.1,0.011,-0.095,0.036,0.365,0.032,-0.273,0.01,1.228,"9","256",0.032,"0","166","-1.268","81","75",1.248e+17,"346","36","-90","166","54","-90"
"2019","5","28",05:27:47.9,36.94,27.62,10,0,4.6,"DODECANESEISLANDS,GREE",C201905280527A,1.7,0.4,36.94,0.02,27.54,0.05,14.2,1.3,16,-1.31,0.102,1.11,0.066,0.195,0.054,0.108,0.115,0.394,0.181,-0.244,0.036,1.171,"0","14",0.242,"15","284","-1.418","75","105",1.294e+16,"118","47","-70","270","47","-110"
"2019","6","22",16:20:56.5,-10.56,151.58,10,0,4.4,D'ENTRECASTEAUXISLANDS,C201906221620A,0,0.3,-10.21,0.02,152.13,0.03,17.8,1.2,16,-1.7,0.135,1.66,0.088,0.039,0.076,0.141,0.164,-0.77,0.226,-0.206,0.053,1.704,"4","9",0.288,"20","101","-1.993","69","267",1.848e+16,"79","44","-120","297","53","-64"
"2019","6","22",16:52:40.0,-10.25,151.75,10,0,4.9,D'ENTRECASTEAUXISLANDS,C201906221652A,0.8,0.3,-10.21,0.02,152.03,0.04,18.1,1.2,16,-2,0.155,1.86,0.093,0.139,0.084,0.215,0.151,-0.346,0.285,-0.237,0.057,1.909,"4","8",0.152,"8","99","-2.062","81","253",1.986e+16,"90","42","-102","286","49","-79"
"2019","6","30",14:26:32.3,13.41,40.67,10,0,4.5,ETHIOPIA,C201906301426A,0.7,0.3,13.52,0.02,40.79,0.02,18.1,1.4,16,-0.564,0.098,-0.051,0.078,0.615,0.107,0.187,0.172,1.65,0.256,-2.24,0.077,2.943,"19","234",-0.196,"51","350","-2.747","32","132",2.845e+16,"277","53","-170","180","82","-38"
"2019","7","8",15:21:55.0,-5.47,68.6,10,0,4.6,CHAGOSARCHIPELAGOREGIO,C201907081522A,8.4,0.4,-5.54,0.02,68.6,0.02,17.8,2,16,0.19,0.08,-1.16,0.073,0.97,0.07,-0.713,0.216,-0.22,0.163,-0.978,0.077,1.354,"3","248",0.463,"69","149","-1.817","20","339",1.585e+16,"22","73","-12","115","78","-163"
"2019","7","25",20:47:24.0,-5.48,68.79,10,0,5,CHAGOSARCHIPELAGOREGIO,C201907252047A,2.5,0.1,-5.51,0.01,68.6,0.01,14.1,0.9,17,-0.131,0.013,-0.635,0.012,0.767,0.015,-0.086,0.026,0.026,0.022,-0.072,0.01,0.772,"2","267",-0.118,"81","165","-0.652","9","357",7.12e+16,"42","82","-5","132","85","-172"
"2019","8","8",08:39:08.7,37.99,26.89,10,0,4.7,"DODECANESEISLANDS,GREE",C201908080839A,3.7,0.4,38.01,0.03,26.71,0.02,28.3,1.4,16,-0.732,0.179,2.3,0.13,-1.57,0.114,-1,0.197,-0.051,0.165,-1.97,0.099,3.329,"13","202",-0.819,"70","73","-2.511","15","295",2.92e+16,"338","70","-2","69","88","-160"
"2019","8","8",11:25:31.1,37.95,29.7,11,0,5.9,TURKEY,C201908081125A,1.6,0.1,37.81,0,29.68,0.01,14.7,0.2,18,-0.767,0.006,0.766,0.005,0.001,0.004,-0.283,0.01,0.074,0.01,-0.101,0.004,0.832,"10","188",-0.011,"2","278","-0.821","79","22",8.27e+17,"275","35","-94","100","55","-87"
"2019","8","20",06:54:58.9,-4.22,36.87,10,0,4.8,TANZANIA,C201908200654A,-0.2,0.4,-4.2,0.04,36.62,0.03,23.8,1,16,-2.78,0.178,0.733,0.11,2.04,0.117,0.091,0.156,0.807,0.142,-0.433,0.067,2.282,"8","255",0.63,"5","346","-2.919","80","105",2.6e+16,"339","37","-98","169","54","-84"
"2019","8","30",15:38:14.5,37.49,26.83,10,0,4.6,"DODECANESEISLANDS,GREE",C201908301538A,2.3,0.3,37.5,0.02,26.68,0.03,18.4,0.9,16,-2.12,0.122,1.91,0.081,0.215,0.063,0.305,0.143,0.507,0.173,-0.407,0.043,2.011,"3","12",0.254,"13","281","-2.261","77","113",2.136e+16,"116","44","-71","270","49","-108"
"2019","8","30",17:21:04.4,37.52,26.82,6.2,0,4.5,"DODECANESEISLANDS,GREE",C201908301721A,4.8,0.5,37.63,0.03,26.83,0.04,18.8,1.1,16,-1.72,0.125,1.63,0.085,0.089,0.065,0.228,0.146,-0.138,0.172,-0.4,0.05,1.746,"4","14",-0.005,"3","104","-1.742","85","226",1.744e+16,"101","41","-94","286","49","-87"
"2019","9","9",00:38:46.3,-6.47,30.74,25,0,5.4,LAKETANGANYIKAREGION,C201909090038A,-0.7,0.1,-6.44,0.01,30.72,0.01,23,0.6,17,-0.697,0.021,-1.32,0.019,2.02,0.024,0.321,0.032,-0.004,0.033,-1.26,0.019,2.446,"2","71",-0.619,"75","334","-1.824","15","162",2.135e+17,"206","78","-9","298","81","-168"
"2019","9","11",19:06:57.6,16.58,40.14,10,0,5,REDSEA,C201909111906A,-0.7,0.3,16.62,0.02,40.05,0.03,18,1.5,16,1.2,0.143,-1.95,0.096,0.742,0.092,-1.34,0.219,-0.452,0.251,-0.965,0.071,1.705,"70","157",1.052,"2","252","-2.765","20","342",2.235e+16,"75","25","94","251","65","88"
"2019","9","18",16:10:18.3,-9.89,150.19,10,0,5.1,"EASTERNNEWGUINEAREG.,",C201909181610A,2.9,0.3,-9.89,0.01,150.29,0.03,16.2,1.1,16,-1.7,0.128,1.95,0.085,-0.247,0.068,0.268,0.173,-1.62,0.327,-0.184,0.059,2.027,"9","11",0.728,"31","106","-2.752","57","267",2.39e+16,"69","46","-137","306","61","-53"
"2019","10","8",05:09:07.9,-61.09,-53.88,10,0,4.9,SOUTHSHETLANDISLANDS,C201910080509A,1.8,0.2,-61.1,0.01,-53.86,0.05,13.9,0.9,16,-2.91,0.167,2.82,0.116,0.091,0.12,0.264,0.226,-0.476,0.3,0.987,0.068,3.141,"1","342",-0.126,"11","72","-3.014","79","247",3.078e+16,"61","45","-105","263","47","-75"
"2019","10","19",11:12:00.2,3.52,92.71,10,0,4.9,OFFWCOASTOFNORTHERN,C201910191112A,2.7,0.5,3.57,0.03,92.89,0.03,29.9,1.8,16,0.331,0.15,-0.2,0.101,-0.132,0.121,0.501,0.146,-0.097,0.152,-1.93,0.087,1.88,"15","44",0.25,"73","249","-2.131","7","136",2.005e+16,"181","74","6","89","84","164"
"2019","10","19",16:38:57.9,-61.67,-54.14,10,0,4.6,SOUTHSHETLANDISLANDS,C201910191639A,2.9,0.3,-61.59,0.02,-54.04,0.04,21,1.9,16,-0.373,0.162,-0.854,0.101,1.23,0.122,0.572,0.214,-1.54,0.264,2.35,0.096,3.066,"17","119",0.007,"57","0","-3.070","27","218",3.068e+16,"256","58","-8","350","83","-147"
"2019","10","30",20:55:27.2,-2.78,28.47,10,0,5.1,LAKETANGANYIKAREGION,C201910302055A,2.7,0.2,-2.77,0.01,28.41,0.01,19.6,0.4,16,-5.92,0.128,2.11,0.091,3.81,0.108,2.59,0.203,0.212,0.199,3.13,0.073,6.46,"8","310",0.272,"16","42","-6.731","72","193",6.596e+16,"22","39","-116","234","55","-70"
"2019","11","4",10:30:12.3,54.98,111.81,10,0,4.9,"LAKEBAYKALREGION,RUSS",C201911041030A,1.2,0.3,55.07,0.05,111.76,0.05,13.2,1.9,16,-1.08,0.139,-0.023,0.073,1.11,0.092,0.283,0.257,-0.161,0.174,0.366,0.05,1.22,"2","106",-0.035,"17","15","-1.178","73","202",1.199e+16,"213","46","-66","0","49","-112"
"2019","11","10",14:24:00.5,-60.93,-51.01,10,0,5.2,SCOTIASEA,C201911101423A,3,0.2,-61.11,0.02,-51.31,0.04,12,0,16,-3.17,0.069,1.49,0.067,1.68,0.083,-1.25,0.309,-0.133,0.269,1.52,0.057,3.254,"9","135",0.242,"12","227","-3.496","75","11",3.375e+16,"211","38","-110","56","55","-75"
"2019","11","16",13:17:53.2,63.78,-23.4,10,0,4.7,ICELANDREGION,C201911161317A,1.5,0.2,63.58,0.02,-23.54,0.03,12,0,16,-1.08,0.069,0.585,0.072,0.493,0.058,0.606,0.184,-0.389,0.214,2.07,0.048,2.617,"3","316",-0.574,"54","50","-2.045","36","224",2.331e+16,"6","63","-154","264","67","-29"
"2019","11","24",14:18:44.3,2.4,92.48,10,0,5.2,OFFWCOASTOFNORTHERN,C201911241418A,5.5,0.2,2.48,0.01,92.58,0.02,43,1.8,16,-0.854,0.165,-1.78,0.114,2.63,0.123,3.08,0.14,-1.15,0.119,-2.66,0.101,4.954,"24","57",-0.271,"45","301","-4.687","35","166",4.821e+16,"197","46","-9","294","83","-135"
"2019","11","28",00:26:29.4,-60.9,-50.91,10,0,5.5,SCOTIASEA,C201911280026A,3.5,0.1,-61.06,0.01,-51.18,0.02,12,0,17,-2.25,0.025,1.36,0.023,0.896,0.028,-0.705,0.072,0.272,0.075,1.27,0.02,2.449,"5","141",0.024,"16","233","-2.467","73","35",2.458e+17,"215","43","-114","66","52","-70"
"2019","12","10",20:14:03.2,39.46,27.9,10,0,4.6,TURKEY,C201912102014A,2.4,0.3,39.41,0.02,27.83,0.02,18.7,1.5,16,-1.12,0.128,1.87,0.097,-0.753,0.071,-0.802,0.167,0.146,0.172,-0.975,0.06,2.379,"13","198",-1.031,"21","103","-1.351","65","317",1.865e+16,"314","37","-53","90","61","-114"
"2020","1","16",22:09:45.8,-9.68,151.05,10,0,5,D'ENTRECASTEAUXISLANDS,C202001162209A,2.6,0.2,-9.53,0.01,151.12,0.03,12,0,16,-2.31,0.066,2.44,0.053,-0.129,0.066,-0.769,0.208,-1.47,0.293,0.067,0.057,2.599,"11","173",0.53,"24","78","-3.128","63","285",2.863e+16,"290","40","-51","63","60","-118"
"2020","1","18",14:07:40.3,63.64,-23.76,10,0,4.3,ICELANDREGION,C202001181407A,1.1,0.3,63.41,0.04,-23.88,0.05,12,0,16,-1.31,0.066,0.077,0.079,1.23,0.044,0.039,0.286,-0.176,0.246,0.341,0.046,1.333,"3","105",-0.011,"4","15","-1.325","85","238",1.329e+16,"199","42","-84","12","49","-95"
"2020","1","18",14:17:38.5,63.53,-24.1,10,0,4.5,ICELANDREGION,C202001181417A,0.9,0.2,63.4,0.03,-23.91,0.04,12,0,16,-2.09,0.078,0.17,0.09,1.92,0.052,0.294,0.366,-0.652,0.271,0.688,0.056,2.222,"7","108",0.039,"12","16","-2.261","76","227",2.242e+16,"211","39","-70","7","53","-105"
"2020","1","19",02:52:09.2,38.26,20.75,10,0,5.1,GREECE,C202001190252A,2.2,0.2,38.08,0.01,20.57,0.01,22.1,0.4,16,6.05,0.151,-1.35,0.1,-4.7,0.102,2.11,0.17,-2.45,0.145,1.77,0.066,6.942,"74","39",-0.696,"6","153","-6.246","14","244",6.594e+16,"343","31","102","149","60","83"
"2020","1","22",19:22:16.4,39.07,27.84,5.9,0,5.6,TURKEY,C202001221922A,3.6,0.1,39.05,0.01,27.79,0.01,12,0,17,-1.45,0.03,1.42,0.03,0.032,0.027,-1.22,0.082,-0.589,0.082,-2.52,0.024,3.422,"8","216",-0.498,"49","117","-2.922","40","312",3.172e+17,"345","56","-26","91","69","-144"
"2020","1","27",14:24:45.6,80.8,121.36,10,0,5.1,EASTOFSEVERNAYAZEMLYA,C202001271424A,0.2,0.1,80.81,0.01,121.54,0.04,12,0,16,-6.42,0.078,0.928,0.074,5.5,0.074,0.241,0.259,0.923,0.238,-2.05,0.064,6.332,"3","249",0.189,"5","340","-6.513","84","123",6.423e+16,"334","42","-97","164","49","-84"
"2020","1","28",11:26:15.0,39.11,27.88,10,0,5,TURKEY,C202001281126A,3,0.2,39.13,0.01,27.71,0.02,12.5,0.8,16,-3.2,0.144,2.21,0.099,0.984,0.091,-3.48,0.353,0.267,0.27,-1.93,0.067,4.816,"22","208",0.147,"17","111","-4.969","62","347",4.892e+16,"327","28","-51","104","69","-108"
"2020","2","4",17:55:24.0,39.04,27.88,4.6,0,4.9,TURKEY,C202002041755A,3.5,0.2,39.11,0.02,27.7,0.02,12,0,16,-2.92,0.075,1.92,0.07,0.992,0.065,-1.04,0.261,0.335,0.269,-1.97,0.061,3.64,"9","218",-0.513,"8","126","-3.135","78","354",3.388e+16,"317","37","-76","120","54","-100"
"2020","2","18",16:09:23.8,39.11,27.82,10,0,4.8,TURKEY,C202002181609A,2.2,0.2,39.1,0.01,27.77,0.01,12,0,16,-0.177,0.107,1.54,0.114,-1.36,0.104,-1.48,0.279,-1.02,0.268,-5.46,0.081,5.792,"6","217",0.27,"73","109","-6.059","16","308",5.926e+16,"351","75","-8","84","83","-164"
"2020","2","24",02:43:35.0,39.06,27.92,10.9,0,4.6,TURKEY,C202002240243A,1.6,0.2,39.01,0.01,27.78,0.01,12.2,1.1,16,-0.687,0.077,0.706,0.079,-0.018,0.068,-0.76,0.214,-0.988,0.211,-3.26,0.071,3.626,"1","42",-0.137,"66","135","-3.488","24","311",3.557e+16,"89","72","-163","354","74","-18"
"2020","3","12",10:26:01.2,63.97,-22.3,10,0,4.6,ICELANDREGION,C202003121026A,-0.5,0.3,63.91,0.02,-22.35,0.04,13.4,1.8,16,-0.846,0.125,-0.247,0.086,1.09,0.091,-0.102,0.202,-0.258,0.178,1.55,0.077,2.134,"5","123",-0.863,"81","0","-1.274","8","214",1.704e+16,"258","81","-2","349","88","-171"
"2020","3","18",13:09:31.4,40.75,-112.11,9.5,0,5.7,UTAH,C202003181309A,3.7,0.1,40.8,0.01,-111.99,0.01,12,0,17,-3.06,0.026,0.199,0.027,2.86,0.026,0.865,0.082,-0.567,0.077,-1.26,0.022,3.473,"7","67",-0.188,"11","336","-3.286","77","191",3.38e+17,"170","39","-72","327","53","-104"
"2020","3","18",14:02:12.4,40.75,-112.1,11.9,0,4.6,UTAH,C202003181402A,1.7,0.4,40.67,0.04,-111.98,0.04,21.5,1.2,16,-2.28,0.205,0.572,0.112,1.71,0.123,-0.216,0.206,-0.617,0.166,-0.522,0.057,1.973,"7","71",0.432,"8","162","-2.402","79","302",2.188e+16,"151","39","-103","348","52","-79"
"2020","3","21",18:29:38.1,-13.3,175.54,10,0,4.9,FIJIISLANDSREGION,C202003211829A,3.9,0.1,-13.37,0.01,175.75,0.01,12.1,0.9,16,-1.43,0.098,-1.79,0.086,3.22,0.094,0.603,0.229,-0.444,0.214,-3.69,0.08,5.243,"6","62",-1.453,"80","296","-3.791","8","153",4.517e+16,"197","80","-2","287","88","-170"
