time,lat,lon,vel,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
0.0,50.0,50.0,65.18785886719888,90.86092206816312,55.0776077657781,0.0,0,6377,50.0,49.09090909090909,0.0006204672970426817,4.0
3315.069698290442,49.9317172201286,53.01036819931745,60.71501885474137,90.98757624596456,55.0776077657781,0.9208526939695671,1,6477,50.0,52.72727272727272,0.0012386005842989212,4.0
6825.18743505643,49.86077209631589,55.97466734856522,60.71501885474137,90.98757624596456,55.0776077657781,1.8958853986267863,2,6577,50.0,56.363636363636346,0.001855381018683322,4.0
7466.584931215557,49.85347312060447,56.51611029545265,61.705708398529296,90.88184114099032,55.0776077657781,2.074051369782099,3,6577,50.0,56.363636363636346,0.0024717805631930823,4.0
11554.347720407775,49.76560518370179,60.01815040890149,56.88960417207084,91.1622484329642,55.0776077657781,3.2095410334466044,4,6677,50.0,60.0,0.003087792023639624,4.0
16560.499929232723,49.64640631186467,63.96261607464912,56.88960417207084,91.1622484329642,55.0776077657781,4.600138869231312,5,6777,50.0,63.636363636363626,0.0037043262653045916,4.0
17664.39623084159,49.63169060218614,64.83176031585973,56.31989370970528,91.18247288536512,55.0776077657781,4.906776730789331,5,6777,50.0,63.636363636363626,0.0037043262653045916,4.0
21725.19314009721,49.54606187306359,67.99227878891072,56.31989370970528,91.18247288536512,55.0776077657781,6.034775872249225,7,6877,50.0,67.27272727272725,0.004322206559870034,4.0
23037.435565814536,49.52784649710948,69.01294904132571,56.59384228989581,91.15719463236051,55.0776077657781,6.399287657170705,7,6877,50.0,67.27272727272725,0.004322206559870034,4.0
26787.933677256355,49.45222865490018,71.94045965772034,59.40812182457967,90.97047914174875,55.0776077657781,7.441092688126766,8,6977,50.0,70.9090909090909,0.004942135248384494,4.0
30482.72688580486,49.37924700325828,74.96365114735518,59.40812182457967,90.97047914174875,55.0776077657781,8.467424134945794,9,7077,50.0,74.54545454545453,0.005564657553136287,4.0
32039.639129280884,49.35814958953426,76.23673862915518,60.846395293624624,90.88724984146982,55.0776077657781,8.899899758133579,9,7077,50.0,74.54545454545453,0.005564657553136287,4.0
35279.30890837621,49.29889958879403,78.94721421946743,60.846395293624624,90.88724984146982,55.0776077657781,9.799808030104503,10,7177,50.0,78.18181818181819,0.006190123852718221,4.0
36946.84335494234,49.276358505966776,80.3415041030244,60.70787059051175,90.89887033962,55.0776077657781,10.26301204303954,11,7277,50.0,81.81818181818181,0.006818653867435631,4.0
40099.12517905425,49.21947486839937,82.96859922444409,60.39414153336813,91.0343737875834,55.0776077657781,11.138645883070625,12,7277,50.0,81.81818181818181,0.0074484875294326125,4.0
41763.52299163485,49.19492427891658,84.34759235870264,63.28751730545369,91.02451145241687,55.0776077657781,11.600978608787457,12,7377,50.0,85.45454545454544,0.0074484875294326125,4.0
44874.886508288495,49.13171692385299,87.0459243286967,63.2205920419004,91.04882796798456,55.0776077657781,12.465246252302359,13,7377,50.0,85.45454545454544,0.008079621856619035,4.0
49495.0578416338,49.01443667611588,91.04009208502848,59.38724289887855,91.07963634006744,55.0776077657781,13.748627178231612,14,7576,48.18181818181819,92.72727272727269,0.008713087581403767,4.0
53187.86942023636,48.93840280509482,94.03378265826116,58.42615931687107,91.08415680524573,55.0776077657781,14.774408172287878,15,7576,48.18181818181819,92.72727272727269,0.009346148758773931,4.0
58223.96307732895,48.81859235950679,98.04160301959544,58.80877335333224,91.0604978757582,55.0776077657781,16.173323077035818,17,7676,48.18181818181819,96.36363636363637,0.009980245162273249,4.0
63225.00574286776,48.70024724658195,102.03820661752472,60.11112146558239,91.0410080879169,55.0776077657781,17.562501595241045,18,7876,48.18181818181819,103.63636363636363,0.010613601160637365,4.0
68144.63104947326,48.582057877551286,106.04746327756118,60.72196785540139,91.04854108607536,55.0776077657781,18.929064180409238,19,7976,48.18181818181819,107.27272727272725,0.011245274483049572,4.0
72914.07133129111,48.46765636831621,109.96489470453956,60.45258319205309,91.0619445939146,55.0776077657781,20.25390870313642,21,8076,48.18181818181819,110.90909090909088,0.011874666110022858,4.0
76613.29967080776,48.39072512129011,112.9847035923818,60.45258319205309,91.0619445939146,55.0776077657781,21.28147213077993,22,8176,48.18181818181819,114.54545454545456,0.012501406475226129,4.0
76752.38787011513,48.38926772568393,113.09821354042684,62.03982927209262,91.05059521007432,55.0776077657781,21.320107741698646,22,8176,48.18181818181819,114.54545454545456,0.012501406475226129,4.0
81381.74746206438,48.27671022178241,116.96856119497797,62.03982927209262,91.05059521007432,55.0776077657781,22.60604096168455,23,8276,48.18181818181819,118.18181818181819,0.01312534864444903,4.0
81461.26097085795,48.27587761038269,117.03500872957294,61.91366159595877,91.04824734079128,55.0776077657781,22.628128047460542,23,8276,48.18181818181819,118.18181818181819,0.01312534864444903,4.0
86149.47355990307,48.16178923852178,120.93786906267052,61.91366159595877,91.04824734079128,55.0776077657781,23.930409322195295,24,8376,48.18181818181819,121.81818181818181,0.013746559465015795,4.0
86435.94001943205,48.15862400291388,121.17623101182004,60.84342575258974,91.03494775781672,55.0776077657781,24.009983338731125,25,8376,48.18181818181819,121.81818181818181,0.014367379250223578,4.0
91135.0181768101,48.04808243643554,125.01200057619684,63.148804961985626,91.09371520534968,55.0776077657781,25.315282826891696,26,8476,48.18181818181819,125.45454545454544,0.014985508810190784,4.0
94629.22408252384,47.972152724952124,127.96743128460218,63.148804961985626,91.09371520534968,55.0776077657781,26.285895578478844,27,8576,48.18181818181819,129.09090909090907,0.01560121608534848,4.0
